video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length
YT00670,Film & Animation creator video 670: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-03-06,2025-03-09,256828.0,7320.0,669.0,393.0,64850.7,2014255.0,3.0,9.0,80.0,50
YT00671,Technology creator video 671: trending ideas,Education,Technology,Canada,Educational,2025-03-03,2025-03-10,350151.0,15741.0,2111.0,1364.0,52589.48,3220371.0,7.0,12.0,11231.0,44
YT00672,Science creator video 672: trending ideas,Education,Science,United States,Brand,2025-10-26,2025-11-05,149600.0,15637.0,2158.0,535.0,29917.03,1436390.0,10.0,3.0,63.0,41
YT00673,Film & Animation creator video 673: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-07-14,2025-07-28,713780.0,29715.0,5276.0,2044.0,81063.97,3890426.0,14.0,18.0,8661.0,50
YT00674,Film & Animation creator video 674: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-03-10,2025-03-12,884442.0,50016.0,6515.0,2870.0,39198.06,2801401.0,2.0,18.0,17480.0,50
YT00675,Science creator video 675: trending ideas,Education,Science,Canada,Media Company,2025-07-13,2025-07-21,286549.0,21301.0,3284.0,700.0,38477.55,1729706.0,8.0,18.0,6322.0,41
YT00676,Hip Hop creator video 676: trending ideas,Music,Hip Hop,United Kingdom,Individual,2025-01-02,2025-01-03,295356.0,18264.0,692.0,309.0,77538.53,353183.0,1.0,3.0,9817.0,41
YT00677,Esports creator video 677: trending ideas,Gaming,Esports,United States,Brand,2025-08-15,2025-08-18,455286.0,13473.0,574.0,1180.0,110272.33,513679.0,3.0,15.0,7165.0,41
YT00678,Technology creator video 678: trending ideas,Education,Technology,India,Media Company,2025-04-18,2025-04-21,281061.0,21877.0,1287.0,1953.0,40438.2,2817452.0,3.0,5.0,3504.0,44
YT00679,Film & Animation creator video 679: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-03-06,2025-03-14,390884.0,33389.0,1717.0,1148.0,20973.06,633173.0,8.0,3.0,12245.0,50
YT00680,Technology creator video 680: trending ideas,Education,Technology,Canada,Educational,2025-08-24,2025-08-28,195980.0,18528.0,1395.0,1234.0,35458.29,135256.0,4.0,2.0,11998.0,44
YT00681,Science creator video 681: trending ideas,Education,Science,India,Brand,2025-04-09,2025-04-11,244621.0,28114.0,943.0,1165.0,18656.21,977116.0,2.0,13.0,2958.0,41
YT00682,Film & Animation creator video 682: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-06-17,2025-06-23,872353.0,76039.0,4305.0,3336.0,101257.22,2569935.0,6.0,4.0,15850.0,50
YT00683,Walkthrough creator video 683: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-07-14,2025-07-28,413187.0,16657.0,2069.0,261.0,90146.92,1307211.0,14.0,12.0,8827.0,45
YT00684,Hip Hop creator video 684: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-06-30,2025-07-08,584596.0,49609.0,5024.0,2549.0,111665.25,3551047.0,8.0,11.0,3816.0,41
YT00685,Pop creator video 685: trending ideas,Music,Pop,Canada,Brand,2025-08-10,2025-08-12,109888.0,13119.0,1539.0,249.0,12357.56,45824.0,2.0,6.0,336.0,37
YT00686,Technology creator video 686: trending ideas,Education,Technology,United States,Media Company,2025-01-10,2025-01-11,163610.0,13565.0,1340.0,308.0,20099.24,681153.0,1.0,3.0,1242.0,44
YT00687,Science creator video 687: trending ideas,Education,Science,Australia,Individual,2025-02-13,2025-02-22,321097.0,32926.0,1974.0,1054.0,14667.49,2561406.0,9.0,5.0,109.0,41
YT00688,Film & Animation creator video 688: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-07-04,2025-07-18,722202.0,31691.0,1479.0,1083.0,136671.31,2358022.0,14.0,17.0,17030.0,50
YT00689,Walkthrough creator video 689: trending ideas,Gaming,Walkthrough,India,Individual,2025-05-23,2025-06-01,205415.0,12367.0,633.0,576.0,15510.68,1791004.0,9.0,11.0,4820.0,45
YT00690,Science creator video 690: trending ideas,Education,Science,United Kingdom,Media Company,2025-10-12,2025-10-26,252653.0,9605.0,1400.0,729.0,46217.99,3815795.0,14.0,8.0,16547.0,41
YT00691,Science creator video 691: trending ideas,Education,Science,United Kingdom,Educational,2025-02-04,2025-02-14,460353.0,53776.0,1706.0,4336.0,57225.23,1548552.0,10.0,6.0,14437.0,41
YT00692,Science creator video 692: trending ideas,Education,Science,India,Individual,2025-04-04,2025-04-07,312769.0,8566.0,457.0,638.0,42071.55,44024.0,3.0,8.0,16959.0,41
YT00693,Comedy creator video 693: trending ideas,Entertainment,Comedy,Australia,Educational,2025-06-22,2025-07-04,841080.0,61376.0,3981.0,4011.0,109701.63,3134226.0,12.0,13.0,15495.0,40
YT00694,Pop creator video 694: trending ideas,Music,Pop,Australia,Media Company,2025-04-10,2025-04-19,477219.0,42386.0,3553.0,1602.0,55785.74,2309512.0,9.0,9.0,10205.0,37
YT00695,Walkthrough creator video 695: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-10-13,2025-10-21,408897.0,33416.0,5951.0,2603.0,60132.13,851554.0,8.0,4.0,13161.0,45
YT00696,Hip Hop creator video 696: trending ideas,Music,Hip Hop,Australia,Media Company,2025-01-07,2025-01-16,518629.0,60079.0,10342.0,3931.0,112387.12,1295855.0,9.0,15.0,15838.0,41
YT00697,Comedy creator video 697: trending ideas,Entertainment,Comedy,United Kingdom,Individual,2025-06-26,2025-07-09,580890.0,23484.0,4168.0,1502.0,51623.3,1970148.0,13.0,13.0,6013.0,40
YT00698,Walkthrough creator video 698: trending ideas,Gaming,Walkthrough,United States,Brand,2025-05-08,2025-05-15,148349.0,6457.0,541.0,142.0,29040.57,2655622.0,7.0,7.0,2404.0,45
YT00699,Film & Animation creator video 699: trending ideas,Entertainment,Film & Animation,United Kingdom,Educational,2025-09-17,2025-09-21,422066.0,42171.0,1466.0,2400.0,101243.96,201573.0,4.0,3.0,16032.0,50
YT00700,Film & Animation creator video 700: trending ideas,Entertainment,Film & Animation,United Kingdom,Educational,2025-09-11,2025-09-19,341465.0,11156.0,1116.0,875.0,61171.78,376915.0,8.0,4.0,13153.0,50
YT00701,Technology creator video 701: trending ideas,Education,Technology,United Kingdom,Educational,2025-04-06,2025-04-08,729239.0,83992.0,9943.0,1629.0,114902.31,1035130.0,2.0,13.0,17138.0,44
YT00702,Comedy creator video 702: trending ideas,Entertainment,Comedy,Australia,Brand,2025-01-25,2025-02-06,390541.0,27120.0,2197.0,1127.0,34401.47,1587665.0,12.0,13.0,2647.0,40
YT00703,Science creator video 703: trending ideas,Education,Science,United Kingdom,Educational,2025-09-11,2025-09-22,319986.0,24404.0,2992.0,1556.0,61159.42,2827759.0,11.0,16.0,15454.0,41
YT00704,Comedy creator video 704: trending ideas,Entertainment,Comedy,Australia,Individual,2025-03-25,2025-04-08,342067.0,32441.0,2321.0,1514.0,39284.96,2590865.0,14.0,8.0,10363.0,40
YT00705,Pop creator video 705: trending ideas,Music,Pop,United States,Brand,2025-01-17,2025-01-20,348182.0,28542.0,4844.0,1525.0,54949.74,1583236.0,3.0,16.0,1248.0,37
YT00706,Pop creator video 706: trending ideas,Music,Pop,Canada,Brand,2025-09-24,2025-09-26,402721.0,35474.0,5291.0,1099.0,42840.53,743392.0,2.0,9.0,6714.0,37
YT00707,Esports creator video 707: trending ideas,Gaming,Esports,United Kingdom,Brand,2025-04-12,2025-04-17,833420.0,98805.0,15156.0,2056.0,231144.89,3386552.0,5.0,13.0,7277.0,41
YT00708,Technology creator video 708: trending ideas,Education,Technology,Australia,Educational,2025-08-18,2025-08-27,311159.0,11725.0,1671.0,332.0,40847.36,3037988.0,9.0,17.0,2975.0,44
YT00709,Hip Hop creator video 709: trending ideas,Music,Hip Hop,Canada,Educational,2025-08-11,2025-08-22,663875.0,58279.0,6397.0,1760.0,167068.89,3991621.0,11.0,12.0,14908.0,41
YT00710,Film & Animation creator video 710: trending ideas,Entertainment,Film & Animation,Australia,Brand,2025-10-18,2025-10-28,505679.0,25426.0,4356.0,1280.0,43084.77,2123318.0,10.0,6.0,11187.0,50
YT00711,Walkthrough creator video 711: trending ideas,Gaming,Walkthrough,Canada,Educational,2025-01-17,2025-01-31,455165.0,24839.0,2375.0,942.0,105715.15,302750.0,14.0,13.0,14311.0,45
YT00712,Comedy creator video 712: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-03-19,2025-03-29,628322.0,55773.0,2105.0,3057.0,46046.5,148198.0,10.0,16.0,17390.0,40
YT00713,Hip Hop creator video 713: trending ideas,Music,Hip Hop,Canada,Educational,2025-04-11,2025-04-16,599655.0,37946.0,5216.0,908.0,98677.34,1074227.0,5.0,13.0,11178.0,41
YT00714,Comedy creator video 714: trending ideas,Entertainment,Comedy,India,Media Company,2025-07-23,2025-08-05,437373.0,12980.0,949.0,908.0,94918.56,2289897.0,13.0,10.0,6922.0,40
YT00715,Hip Hop creator video 715: trending ideas,Music,Hip Hop,India,Brand,2025-08-06,2025-08-12,982035.0,72716.0,5917.0,2323.0,157817.36,3032221.0,6.0,13.0,12279.0,41
YT00716,Walkthrough creator video 716: trending ideas,Gaming,Walkthrough,Canada,Educational,2025-04-18,2025-04-25,415891.0,12642.0,1737.0,587.0,61395.75,1363127.0,7.0,14.0,13161.0,45
YT00717,Pop creator video 717: trending ideas,Music,Pop,Australia,Educational,2025-08-30,2025-09-02,307308.0,19957.0,3098.0,1711.0,52251.23,876648.0,3.0,8.0,5354.0,37
YT00718,Science creator video 718: trending ideas,Education,Science,India,Educational,2025-04-23,2025-04-29,270978.0,27613.0,4053.0,1344.0,48529.63,2567621.0,6.0,13.0,10944.0,41
YT00719,Comedy creator video 719: trending ideas,Entertainment,Comedy,Australia,Educational,2025-04-12,2025-04-15,443822.0,42438.0,4798.0,2984.0,69777.56,3450729.0,3.0,8.0,4485.0,40
YT00720,Walkthrough creator video 720: trending ideas,Gaming,Walkthrough,United Kingdom,Educational,2025-08-04,2025-08-13,335124.0,14872.0,875.0,820.0,62584.21,3600978.0,9.0,9.0,3514.0,45
YT00721,Film & Animation creator video 721: trending ideas,Entertainment,Film & Animation,Canada,Brand,2025-01-31,2025-02-10,600839.0,38964.0,3304.0,2056.0,36312.22,2756253.0,10.0,8.0,1991.0,50
YT00722,Technology creator video 722: trending ideas,Education,Technology,India,Educational,2025-05-27,2025-06-08,307472.0,9622.0,846.0,351.0,36284.6,2352096.0,12.0,9.0,9754.0,44
YT00723,Comedy creator video 723: trending ideas,Entertainment,Comedy,India,Media Company,2025-01-29,2025-02-02,403982.0,44468.0,4747.0,3602.0,41321.49,3963511.0,4.0,13.0,2349.0,40
YT00724,Walkthrough creator video 724: trending ideas,Gaming,Walkthrough,United Kingdom,Media Company,2025-06-30,2025-07-08,356307.0,36558.0,3284.0,2931.0,93244.27,478685.0,8.0,8.0,9041.0,45
YT00725,Comedy creator video 725: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-05-03,2025-05-12,725932.0,77232.0,6240.0,2922.0,102523.4,2926742.0,9.0,8.0,12982.0,40
YT00726,Walkthrough creator video 726: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-08-27,2025-08-29,497812.0,22034.0,3310.0,1593.0,33287.65,1739628.0,2.0,8.0,11556.0,45
YT00727,Comedy creator video 727: trending ideas,Entertainment,Comedy,India,Individual,2025-04-15,2025-04-26,263007.0,10703.0,712.0,417.0,42767.99,1670527.0,11.0,5.0,940.0,40
YT00728,Science creator video 728: trending ideas,Education,Science,United States,Media Company,2025-03-03,2025-03-05,328718.0,37181.0,1619.0,671.0,91302.75,3593543.0,2.0,8.0,2410.0,41
YT00729,Pop creator video 729: trending ideas,Music,Pop,United Kingdom,Media Company,2025-07-11,2025-07-22,552384.0,43004.0,5158.0,3622.0,64589.16,1891911.0,11.0,11.0,14117.0,37
YT00730,Science creator video 730: trending ideas,Education,Science,India,Brand,2025-03-10,2025-03-23,384890.0,15189.0,1280.0,1094.0,52414.06,2648169.0,13.0,16.0,8241.0,41
YT00731,Hip Hop creator video 731: trending ideas,Music,Hip Hop,United States,Media Company,2025-03-30,2025-04-06,1127402.0,45085.0,7410.0,1188.0,263434.35,3080424.0,7.0,18.0,12176.0,41
YT00732,Esports creator video 732: trending ideas,Gaming,Esports,India,Educational,2025-05-01,2025-05-05,364089.0,38862.0,6411.0,2519.0,81038.55,3233841.0,4.0,3.0,9744.0,41
YT00733,Science creator video 733: trending ideas,Education,Science,United Kingdom,Media Company,2025-01-09,2025-01-19,292784.0,24598.0,2085.0,1279.0,69382.8,3638186.0,10.0,11.0,17270.0,41
YT00734,Pop creator video 734: trending ideas,Music,Pop,United Kingdom,Brand,2025-10-26,2025-11-01,561327.0,14470.0,1035.0,535.0,82599.33,1736991.0,6.0,13.0,7706.0,37
YT00735,Film & Animation creator video 735: trending ideas,Entertainment,Film & Animation,Australia,Media Company,2025-01-21,2025-02-03,461058.0,54726.0,6135.0,1827.0,67221.2,1981258.0,13.0,2.0,14505.0,50
YT00736,Hip Hop creator video 736: trending ideas,Music,Hip Hop,United States,Brand,2025-06-14,2025-06-18,496387.0,54204.0,7569.0,3898.0,132381.09,3720922.0,4.0,4.0,2411.0,41
YT00737,Technology creator video 737: trending ideas,Education,Technology,Australia,Brand,2025-04-26,2025-05-07,207014.0,24411.0,3113.0,2044.0,19537.81,3797079.0,11.0,5.0,5355.0,44
YT00738,Hip Hop creator video 738: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-09-30,2025-10-03,400653.0,26762.0,1521.0,524.0,83097.2,3635921.0,3.0,2.0,9026.0,41
YT00739,Walkthrough creator video 739: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-10-20,2025-10-23,213779.0,20358.0,1015.0,486.0,59810.79,147495.0,3.0,3.0,3925.0,45
YT00740,Hip Hop creator video 740: trending ideas,Music,Hip Hop,India,Media Company,2025-04-20,2025-05-04,599471.0,37434.0,2015.0,3034.0,129074.32,1077755.0,14.0,9.0,15541.0,41
YT00741,Film & Animation creator video 741: trending ideas,Entertainment,Film & Animation,India,Educational,2025-04-17,2025-04-25,424310.0,50272.0,8884.0,1010.0,108122.33,1933923.0,8.0,9.0,6801.0,50
YT00742,Science creator video 742: trending ideas,Education,Science,United Kingdom,Media Company,2025-06-09,2025-06-10,608816.0,66083.0,6535.0,5912.0,117537.9,1564133.0,1.0,7.0,17124.0,41
YT00743,Technology creator video 743: trending ideas,Education,Technology,United Kingdom,Media Company,2025-01-01,2025-01-11,468205.0,40076.0,2623.0,2715.0,129114.34,3851289.0,10.0,18.0,17468.0,44
YT00744,Walkthrough creator video 744: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-04-26,2025-04-30,428498.0,41538.0,1574.0,3004.0,60542.39,1851336.0,4.0,5.0,297.0,45
YT00745,Technology creator video 745: trending ideas,Education,Technology,India,Brand,2025-04-22,2025-04-28,686942.0,21145.0,2177.0,1251.0,180763.78,3769263.0,6.0,18.0,11509.0,44
YT00746,Pop creator video 746: trending ideas,Music,Pop,Australia,Educational,2025-08-15,2025-08-21,560664.0,14757.0,2347.0,1237.0,98543.97,238987.0,6.0,15.0,16059.0,37
YT00747,Film & Animation creator video 747: trending ideas,Entertainment,Film & Animation,United Kingdom,Individual,2025-03-11,2025-03-17,234795.0,15893.0,1489.0,824.0,13158.83,599374.0,6.0,7.0,2187.0,50
YT00748,Film & Animation creator video 748: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-01-31,2025-02-01,489423.0,29286.0,4049.0,2487.0,64860.24,1452339.0,1.0,18.0,1382.0,50
YT00749,Film & Animation creator video 749: trending ideas,Entertainment,Film & Animation,Australia,Individual,2025-07-24,2025-07-29,994282.0,35828.0,1079.0,1233.0,242092.0,1530255.0,5.0,9.0,12829.0,50
YT00750,Technology creator video 750: trending ideas,Education,Technology,Canada,Media Company,2025-07-27,2025-08-05,576398.0,38298.0,5929.0,2530.0,80603.08,2549713.0,9.0,14.0,9583.0,44
YT00751,Esports creator video 751: trending ideas,Gaming,Esports,United States,Brand,2025-09-17,2025-09-21,310183.0,17755.0,1405.0,979.0,73626.16,480577.0,4.0,5.0,10298.0,41
YT00752,Science creator video 752: trending ideas,Education,Science,United States,Media Company,2025-06-06,2025-06-11,402896.0,13456.0,1290.0,355.0,27557.6,3631230.0,5.0,17.0,9241.0,41
YT00753,Walkthrough creator video 753: trending ideas,Gaming,Walkthrough,United Kingdom,Media Company,2025-04-08,2025-04-22,261295.0,27618.0,2317.0,659.0,34935.09,465171.0,14.0,3.0,9428.0,45
YT00754,Esports creator video 754: trending ideas,Gaming,Esports,Canada,Media Company,2025-08-05,2025-08-09,789464.0,37094.0,6547.0,2967.0,201799.37,3748734.0,4.0,15.0,8520.0,41
YT00755,Walkthrough creator video 755: trending ideas,Gaming,Walkthrough,Australia,Educational,2025-05-28,2025-06-03,1013034.0,117938.0,8337.0,10354.0,198298.96,3843735.0,6.0,9.0,9409.0,45
YT00756,Technology creator video 756: trending ideas,Education,Technology,India,Individual,2025-05-15,2025-05-18,209897.0,7133.0,1236.0,603.0,43228.39,3758429.0,3.0,6.0,4296.0,44
YT00757,Film & Animation creator video 757: trending ideas,Entertainment,Film & Animation,Canada,Individual,2025-06-06,2025-06-10,852674.0,69959.0,10639.0,2256.0,127578.49,3609800.0,4.0,15.0,3328.0,50
YT00758,Hip Hop creator video 758: trending ideas,Music,Hip Hop,Australia,Media Company,2025-10-23,2025-11-02,390457.0,40170.0,5268.0,2323.0,95643.66,1285922.0,10.0,12.0,2240.0,41
YT00759,Science creator video 759: trending ideas,Education,Science,Australia,Individual,2025-08-09,2025-08-23,395744.0,36291.0,5617.0,1998.0,73052.6,167735.0,14.0,16.0,17906.0,41
YT00760,Pop creator video 760: trending ideas,Music,Pop,Canada,Brand,2025-02-14,2025-02-26,1007358.0,120834.0,7823.0,3195.0,50638.38,2481466.0,12.0,5.0,17817.0,37
YT00761,Walkthrough creator video 761: trending ideas,Gaming,Walkthrough,United States,Brand,2025-02-07,2025-02-20,803243.0,83245.0,2693.0,2900.0,53482.33,2008738.0,13.0,11.0,9398.0,45
YT00762,Science creator video 762: trending ideas,Education,Science,Canada,Educational,2025-07-24,2025-08-06,386401.0,15040.0,2520.0,1329.0,85066.93,3623800.0,13.0,9.0,10319.0,41
YT00763,Technology creator video 763: trending ideas,Education,Technology,Australia,Educational,2025-08-02,2025-08-13,429756.0,45820.0,6879.0,1268.0,48655.57,2621725.0,11.0,3.0,14923.0,44
YT00764,Esports creator video 764: trending ideas,Gaming,Esports,United States,Educational,2025-10-19,2025-10-28,631477.0,73614.0,3873.0,4384.0,58642.28,2695592.0,9.0,10.0,8718.0,41
YT00765,Film & Animation creator video 765: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-09-15,2025-09-29,492769.0,21744.0,890.0,1073.0,60370.77,2910702.0,14.0,11.0,17043.0,50
YT00766,Esports creator video 766: trending ideas,Gaming,Esports,Canada,Individual,2025-10-11,2025-10-19,633223.0,48538.0,5768.0,2799.0,171227.62,3123983.0,8.0,8.0,14662.0,41
YT00767,Pop creator video 767: trending ideas,Music,Pop,United Kingdom,Educational,2025-05-15,2025-05-28,269286.0,28459.0,4422.0,1757.0,35012.15,814818.0,13.0,18.0,3022.0,37
YT00768,Hip Hop creator video 768: trending ideas,Music,Hip Hop,India,Media Company,2025-07-27,2025-08-07,491526.0,23799.0,3064.0,1418.0,32543.67,767315.0,11.0,5.0,16278.0,41
YT00769,Walkthrough creator video 769: trending ideas,Gaming,Walkthrough,United States,Educational,2025-03-22,2025-04-05,382791.0,34388.0,3788.0,996.0,34170.6,3413438.0,14.0,17.0,5362.0,45
YT00770,Science creator video 770: trending ideas,Education,Science,United States,Brand,2025-05-30,2025-06-07,222352.0,21804.0,1479.0,1607.0,24468.34,462642.0,8.0,10.0,7454.0,41
YT00771,Walkthrough creator video 771: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-02-07,2025-02-08,724908.0,48199.0,7415.0,3284.0,82625.55,2962978.0,1.0,9.0,2230.0,45
YT00772,Hip Hop creator video 772: trending ideas,Music,Hip Hop,Canada,Media Company,2025-07-03,2025-07-17,318711.0,16485.0,2551.0,550.0,25370.85,774034.0,14.0,10.0,13089.0,41
YT00773,Walkthrough creator video 773: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-03-17,2025-03-29,255732.0,23276.0,1252.0,622.0,30360.28,3807229.0,12.0,9.0,2545.0,45
YT00774,Walkthrough creator video 774: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-02-27,2025-03-09,420628.0,36480.0,5755.0,1242.0,74020.41,1522472.0,10.0,10.0,9778.0,45
YT00775,Hip Hop creator video 775: trending ideas,Music,Hip Hop,Canada,Brand,2025-03-07,2025-03-09,935212.0,90192.0,15638.0,1876.0,93940.0,2410982.0,2.0,4.0,15115.0,41
YT00776,Pop creator video 776: trending ideas,Music,Pop,India,Brand,2025-01-24,2025-02-06,825346.0,71064.0,5701.0,2179.0,148501.49,3081381.0,13.0,3.0,12722.0,37
YT00777,Science creator video 777: trending ideas,Education,Science,United Kingdom,Educational,2025-04-07,2025-04-10,312515.0,13610.0,1876.0,1042.0,27216.95,787784.0,3.0,15.0,2110.0,41
YT00778,Walkthrough creator video 778: trending ideas,Gaming,Walkthrough,United Kingdom,Individual,2025-03-19,2025-03-25,384429.0,30011.0,4198.0,2192.0,64560.12,881125.0,6.0,11.0,7359.0,45
YT00779,Esports creator video 779: trending ideas,Gaming,Esports,India,Individual,2025-07-07,2025-07-17,411593.0,44665.0,2061.0,2485.0,76256.94,2259021.0,10.0,4.0,5452.0,41
YT00780,Esports creator video 780: trending ideas,Gaming,Esports,Canada,Brand,2025-05-13,2025-05-26,418741.0,32947.0,5399.0,1008.0,53743.35,2236189.0,13.0,18.0,6378.0,41
YT00781,Technology creator video 781: trending ideas,Education,Technology,India,Individual,2025-08-11,2025-08-20,194933.0,14994.0,1890.0,291.0,40483.41,3240399.0,9.0,3.0,5123.0,44
YT00782,Walkthrough creator video 782: trending ideas,Gaming,Walkthrough,United States,Individual,2025-02-08,2025-02-09,820621.0,26167.0,3844.0,1207.0,146826.38,123446.0,1.0,4.0,17477.0,45
YT00783,Comedy creator video 783: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-10-13,2025-10-18,308922.0,28995.0,1531.0,1796.0,47110.14,1405077.0,5.0,3.0,11232.0,40
YT00784,Technology creator video 784: trending ideas,Education,Technology,India,Media Company,2025-06-04,2025-06-11,424398.0,11713.0,1293.0,745.0,49492.59,1545367.0,7.0,15.0,9079.0,44
YT00785,Science creator video 785: trending ideas,Education,Science,United States,Brand,2025-02-14,2025-02-15,279436.0,33208.0,5104.0,1149.0,43598.14,1098766.0,1.0,12.0,1088.0,41
YT00786,Comedy creator video 786: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-02-15,2025-02-22,179761.0,16960.0,954.0,697.0,47398.21,2651297.0,7.0,7.0,1264.0,40
YT00787,Film & Animation creator video 787: trending ideas,Entertainment,Film & Animation,United States,Educational,2025-03-12,2025-03-20,550299.0,56614.0,9850.0,2258.0,125449.41,1836863.0,8.0,10.0,6406.0,50
YT00788,Esports creator video 788: trending ideas,Gaming,Esports,Australia,Media Company,2025-10-20,2025-10-30,421040.0,15083.0,2308.0,401.0,51836.78,1065516.0,10.0,10.0,9841.0,41
YT00789,Technology creator video 789: trending ideas,Education,Technology,United Kingdom,Individual,2025-08-03,2025-08-09,295938.0,31555.0,5360.0,2689.0,14522.48,3085586.0,6.0,17.0,286.0,44
YT00790,Technology creator video 790: trending ideas,Education,Technology,United Kingdom,Brand,2025-02-17,2025-02-21,255169.0,15165.0,1301.0,838.0,27158.64,2808685.0,4.0,2.0,600.0,44
YT00791,Pop creator video 791: trending ideas,Music,Pop,India,Media Company,2025-01-12,2025-01-24,218380.0,12216.0,491.0,403.0,9833.15,2263790.0,12.0,5.0,213.0,37
YT00792,Technology creator video 792: trending ideas,Education,Technology,Australia,Media Company,2025-01-14,2025-01-18,441532.0,14589.0,1765.0,880.0,30877.67,1037542.0,4.0,5.0,12372.0,44
YT00793,Technology creator video 793: trending ideas,Education,Technology,Australia,Educational,2025-06-19,2025-06-26,194983.0,9349.0,1602.0,512.0,27130.74,1766196.0,7.0,10.0,4208.0,44
YT00794,Science creator video 794: trending ideas,Education,Science,Canada,Individual,2025-06-07,2025-06-17,209400.0,13681.0,2429.0,777.0,44964.74,1512021.0,10.0,9.0,2324.0,41
YT00795,Comedy creator video 795: trending ideas,Entertainment,Comedy,United Kingdom,Educational,2025-08-05,2025-08-16,490534.0,58724.0,8574.0,1156.0,54192.83,1160729.0,11.0,3.0,14991.0,40
YT00796,Science creator video 796: trending ideas,Education,Science,Canada,Educational,2025-03-08,2025-03-22,215593.0,10742.0,1317.0,959.0,8783.59,3168785.0,14.0,15.0,6519.0,41
YT00797,Pop creator video 797: trending ideas,Music,Pop,India,Brand,2025-01-07,2025-01-14,139844.0,5502.0,323.0,475.0,21966.47,1772344.0,7.0,6.0,639.0,37
YT00798,Pop creator video 798: trending ideas,Music,Pop,United Kingdom,Individual,2025-07-18,2025-07-23,1229461.0,67168.0,10729.0,3612.0,226110.52,3878550.0,5.0,8.0,3237.0,37
YT00799,Hip Hop creator video 799: trending ideas,Music,Hip Hop,Australia,Media Company,2025-10-15,2025-10-23,1019761.0,42851.0,3846.0,3700.0,268986.43,2250775.0,8.0,7.0,11965.0,41
YT00800,Technology creator video 800: trending ideas,Education,Technology,India,Brand,2025-08-26,2025-09-03,217583.0,24605.0,1904.0,1820.0,15193.47,440535.0,8.0,14.0,4026.0,44
YT00801,Comedy creator video 801: trending ideas,Entertainment,Comedy,United Kingdom,Brand,2025-06-30,2025-07-08,432578.0,14629.0,901.0,1212.0,103005.71,511583.0,8.0,10.0,12157.0,40
YT00802,Esports creator video 802: trending ideas,Gaming,Esports,India,Educational,2025-03-20,2025-04-02,709254.0,80768.0,4384.0,2634.0,170988.67,1497743.0,13.0,7.0,16935.0,41
YT00803,Film & Animation creator video 803: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-09-10,2025-09-11,1040271.0,77096.0,5708.0,6263.0,282605.42,1845489.0,1.0,13.0,16810.0,50
YT00804,Film & Animation creator video 804: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-02-21,2025-03-05,759512.0,73573.0,6548.0,5850.0,206558.25,1503152.0,12.0,14.0,13592.0,50
YT00805,Science creator video 805: trending ideas,Education,Science,United States,Brand,2025-10-11,2025-10-15,255013.0,6438.0,764.0,113.0,18912.09,240274.0,4.0,14.0,3585.0,41
YT00806,Esports creator video 806: trending ideas,Gaming,Esports,Australia,Brand,2025-06-11,2025-06-22,434327.0,11651.0,462.0,927.0,105390.77,3654679.0,11.0,17.0,1389.0,41
YT00807,Pop creator video 807: trending ideas,Music,Pop,Canada,Brand,2025-05-26,2025-06-08,148681.0,13793.0,600.0,910.0,16273.88,1117790.0,13.0,2.0,2325.0,37
YT00808,Technology creator video 808: trending ideas,Education,Technology,Australia,Brand,2025-08-05,2025-08-12,431288.0,38039.0,1971.0,2234.0,55122.14,3468693.0,7.0,13.0,12173.0,44
YT00809,Science creator video 809: trending ideas,Education,Science,Australia,Individual,2025-02-15,2025-02-20,613502.0,46760.0,5613.0,3193.0,147181.1,3511924.0,5.0,10.0,11272.0,41
YT00810,Film & Animation creator video 810: trending ideas,Entertainment,Film & Animation,India,Media Company,2025-08-02,2025-08-12,441763.0,33954.0,2905.0,1610.0,88415.13,2556815.0,10.0,4.0,12256.0,50
